starttime	seconds	ctime	dtime	ttime	wait
Tue Aug 03 16:32:32 2021	1627975952	0	29	29	24
Tue Aug 03 16:32:32 2021	1627975952	3	221	224	221
Tue Aug 03 16:32:32 2021	1627975952	2	388	389	387
Tue Aug 03 16:32:48 2021	1627975968	0	389	389	388
Tue Aug 03 16:32:48 2021	1627975968	0	391	391	390
Tue Aug 03 16:32:48 2021	1627975968	0	399	400	398
Tue Aug 03 16:32:42 2021	1627975962	0	404	404	403
Tue Aug 03 16:32:48 2021	1627975968	0	404	404	401
Tue Aug 03 16:32:48 2021	1627975968	0	420	420	419
Tue Aug 03 16:32:32 2021	1627975952	2	419	420	418
Tue Aug 03 16:32:48 2021	1627975968	0	421	421	421
Tue Aug 03 16:32:48 2021	1627975968	0	425	425	425
Tue Aug 03 16:32:32 2021	1627975952	2	430	431	429
Tue Aug 03 16:32:48 2021	1627975968	0	434	435	434
Tue Aug 03 16:32:48 2021	1627975968	0	435	435	435
Tue Aug 03 16:32:32 2021	1627975952	2	434	436	433
Tue Aug 03 16:32:32 2021	1627975952	1	438	439	438
Tue Aug 03 16:32:48 2021	1627975968	0	444	444	443
Tue Aug 03 16:32:48 2021	1627975968	0	446	446	446
Tue Aug 03 16:32:48 2021	1627975968	0	451	451	450
Tue Aug 03 16:32:48 2021	1627975968	0	457	457	455
Tue Aug 03 16:32:32 2021	1627975952	2	455	457	455
Tue Aug 03 16:32:48 2021	1627975968	0	459	459	459
Tue Aug 03 16:32:46 2021	1627975966	0	468	468	467
Tue Aug 03 16:32:41 2021	1627975961	0	470	470	469
Tue Aug 03 16:32:48 2021	1627975968	0	474	474	473
Tue Aug 03 16:32:41 2021	1627975961	0	474	474	474
Tue Aug 03 16:32:41 2021	1627975961	0	477	478	477
Tue Aug 03 16:32:42 2021	1627975962	0	481	481	481
Tue Aug 03 16:32:48 2021	1627975968	0	484	484	483
Tue Aug 03 16:32:38 2021	1627975958	0	489	489	488
Tue Aug 03 16:32:32 2021	1627975952	2	489	491	489
Tue Aug 03 16:32:32 2021	1627975952	2	490	492	490
Tue Aug 03 16:32:42 2021	1627975962	0	492	492	492
Tue Aug 03 16:32:48 2021	1627975968	0	493	493	489
Tue Aug 03 16:32:38 2021	1627975958	0	493	493	493
Tue Aug 03 16:32:32 2021	1627975952	2	496	498	496
Tue Aug 03 16:32:42 2021	1627975962	0	500	500	499
Tue Aug 03 16:32:48 2021	1627975968	0	501	501	500
Tue Aug 03 16:32:42 2021	1627975962	0	501	501	501
Tue Aug 03 16:32:32 2021	1627975952	2	506	507	505
Tue Aug 03 16:32:32 2021	1627975952	2	506	508	505
Tue Aug 03 16:32:41 2021	1627975961	0	509	509	508
Tue Aug 03 16:32:42 2021	1627975962	0	512	512	512
Tue Aug 03 16:32:41 2021	1627975961	0	515	515	514
Tue Aug 03 16:32:41 2021	1627975961	0	517	517	516
Tue Aug 03 16:32:38 2021	1627975958	0	518	518	518
Tue Aug 03 16:32:42 2021	1627975962	0	519	520	519
Tue Aug 03 16:32:38 2021	1627975958	0	521	521	521
Tue Aug 03 16:32:32 2021	1627975952	2	521	523	520
Tue Aug 03 16:32:36 2021	1627975956	0	525	525	524
Tue Aug 03 16:32:41 2021	1627975961	0	526	526	526
Tue Aug 03 16:32:42 2021	1627975962	0	527	527	527
Tue Aug 03 16:32:42 2021	1627975962	0	530	530	530
Tue Aug 03 16:32:32 2021	1627975952	2	528	530	527
Tue Aug 03 16:32:38 2021	1627975958	0	531	531	530
Tue Aug 03 16:32:32 2021	1627975952	2	530	532	530
Tue Aug 03 16:32:32 2021	1627975952	2	531	533	531
Tue Aug 03 16:32:42 2021	1627975962	0	535	535	535
Tue Aug 03 16:32:41 2021	1627975961	0	539	539	538
Tue Aug 03 16:32:41 2021	1627975961	0	540	540	539
Tue Aug 03 16:32:48 2021	1627975968	0	540	540	539
Tue Aug 03 16:32:41 2021	1627975961	0	540	541	540
Tue Aug 03 16:32:41 2021	1627975961	0	542	542	542
Tue Aug 03 16:32:48 2021	1627975968	0	542	542	542
Tue Aug 03 16:32:41 2021	1627975961	0	544	544	544
Tue Aug 03 16:32:41 2021	1627975961	0	544	545	544
Tue Aug 03 16:32:36 2021	1627975956	0	545	545	544
Tue Aug 03 16:32:48 2021	1627975968	0	547	547	546
Tue Aug 03 16:32:41 2021	1627975961	0	547	547	547
Tue Aug 03 16:32:41 2021	1627975961	0	548	548	547
Tue Aug 03 16:32:38 2021	1627975958	0	549	549	535
Tue Aug 03 16:32:38 2021	1627975958	0	551	551	550
Tue Aug 03 16:32:32 2021	1627975952	2	552	554	552
Tue Aug 03 16:32:41 2021	1627975961	0	554	554	554
Tue Aug 03 16:32:48 2021	1627975968	0	554	555	554
Tue Aug 03 16:32:42 2021	1627975962	0	555	555	554
Tue Aug 03 16:32:42 2021	1627975962	0	555	556	555
Tue Aug 03 16:32:42 2021	1627975962	0	556	556	555
Tue Aug 03 16:32:41 2021	1627975961	0	556	557	545
Tue Aug 03 16:32:38 2021	1627975958	0	557	557	555
Tue Aug 03 16:32:41 2021	1627975961	0	557	557	556
Tue Aug 03 16:32:38 2021	1627975958	0	557	557	556
Tue Aug 03 16:32:40 2021	1627975960	0	558	559	558
Tue Aug 03 16:32:32 2021	1627975952	2	560	562	560
Tue Aug 03 16:32:48 2021	1627975968	0	562	562	562
Tue Aug 03 16:32:48 2021	1627975968	0	562	562	562
Tue Aug 03 16:32:38 2021	1627975958	0	563	564	563
Tue Aug 03 16:32:32 2021	1627975952	2	562	564	562
Tue Aug 03 16:32:48 2021	1627975968	0	564	564	564
Tue Aug 03 16:32:48 2021	1627975968	0	564	565	564
Tue Aug 03 16:32:36 2021	1627975956	0	565	565	565
Tue Aug 03 16:32:32 2021	1627975952	2	564	566	564
Tue Aug 03 16:32:40 2021	1627975960	0	566	566	566
Tue Aug 03 16:32:32 2021	1627975952	2	569	571	568
Tue Aug 03 16:32:38 2021	1627975958	0	571	571	570
Tue Aug 03 16:32:38 2021	1627975958	0	572	572	571
Tue Aug 03 16:32:36 2021	1627975956	0	574	574	573
Tue Aug 03 16:32:48 2021	1627975968	0	575	576	575
Tue Aug 03 16:32:32 2021	1627975952	3	573	576	573
Tue Aug 03 16:32:42 2021	1627975962	0	577	577	577
Tue Aug 03 16:32:38 2021	1627975958	0	579	579	578
Tue Aug 03 16:32:36 2021	1627975956	0	582	582	582
Tue Aug 03 16:32:42 2021	1627975962	0	583	583	582
Tue Aug 03 16:32:36 2021	1627975956	0	583	583	583
Tue Aug 03 16:32:40 2021	1627975960	0	583	583	583
Tue Aug 03 16:32:48 2021	1627975968	0	585	586	585
Tue Aug 03 16:32:41 2021	1627975961	0	586	586	586
Tue Aug 03 16:32:42 2021	1627975962	0	587	587	587
Tue Aug 03 16:32:48 2021	1627975968	0	589	589	589
Tue Aug 03 16:32:38 2021	1627975958	0	590	590	589
Tue Aug 03 16:32:40 2021	1627975960	0	592	592	592
Tue Aug 03 16:32:42 2021	1627975962	0	593	593	592
Tue Aug 03 16:32:40 2021	1627975960	0	594	594	593
Tue Aug 03 16:32:48 2021	1627975968	0	594	594	593
Tue Aug 03 16:32:38 2021	1627975958	0	595	595	594
Tue Aug 03 16:32:38 2021	1627975958	0	596	596	595
Tue Aug 03 16:32:41 2021	1627975961	0	596	596	596
Tue Aug 03 16:32:32 2021	1627975952	1	596	597	595
Tue Aug 03 16:32:48 2021	1627975968	0	598	599	598
Tue Aug 03 16:32:42 2021	1627975962	0	599	600	599
Tue Aug 03 16:32:48 2021	1627975968	0	600	600	600
Tue Aug 03 16:32:39 2021	1627975959	0	602	602	601
Tue Aug 03 16:32:35 2021	1627975955	0	602	602	601
Tue Aug 03 16:32:36 2021	1627975956	0	604	604	604
Tue Aug 03 16:32:32 2021	1627975952	0	604	604	604
Tue Aug 03 16:32:38 2021	1627975958	0	610	610	609
Tue Aug 03 16:32:41 2021	1627975961	0	611	611	610
Tue Aug 03 16:32:39 2021	1627975959	0	611	611	611
Tue Aug 03 16:32:38 2021	1627975958	0	611	611	611
Tue Aug 03 16:32:38 2021	1627975958	0	611	612	611
Tue Aug 03 16:32:33 2021	1627975953	0	612	612	612
Tue Aug 03 16:32:38 2021	1627975958	0	614	614	613
Tue Aug 03 16:32:38 2021	1627975958	0	615	615	615
Tue Aug 03 16:32:35 2021	1627975955	0	617	617	617
Tue Aug 03 16:32:33 2021	1627975953	0	617	617	617
Tue Aug 03 16:32:38 2021	1627975958	0	618	618	617
Tue Aug 03 16:32:47 2021	1627975967	0	618	618	617
Tue Aug 03 16:32:41 2021	1627975961	0	619	619	618
Tue Aug 03 16:32:48 2021	1627975968	0	619	619	619
Tue Aug 03 16:32:48 2021	1627975968	0	620	620	611
Tue Aug 03 16:32:32 2021	1627975952	2	618	620	617
Tue Aug 03 16:32:37 2021	1627975957	0	620	620	619
Tue Aug 03 16:32:41 2021	1627975961	0	620	620	620
Tue Aug 03 16:32:38 2021	1627975958	0	624	624	624
Tue Aug 03 16:32:36 2021	1627975956	0	625	625	624
Tue Aug 03 16:32:38 2021	1627975958	0	626	627	626
Tue Aug 03 16:32:38 2021	1627975958	0	628	629	628
Tue Aug 03 16:32:35 2021	1627975955	0	629	630	629
Tue Aug 03 16:32:34 2021	1627975954	0	630	630	629
Tue Aug 03 16:32:32 2021	1627975952	0	630	630	630
Tue Aug 03 16:32:33 2021	1627975953	0	630	630	630
Tue Aug 03 16:32:46 2021	1627975966	0	630	631	630
Tue Aug 03 16:32:36 2021	1627975956	0	631	631	631
Tue Aug 03 16:32:48 2021	1627975968	0	632	632	630
Tue Aug 03 16:32:41 2021	1627975961	0	632	632	631
Tue Aug 03 16:32:39 2021	1627975959	0	633	633	632
Tue Aug 03 16:32:32 2021	1627975952	2	631	633	630
Tue Aug 03 16:32:32 2021	1627975952	2	631	633	630
Tue Aug 03 16:32:35 2021	1627975955	0	633	633	633
Tue Aug 03 16:32:44 2021	1627975964	0	633	633	633
Tue Aug 03 16:32:32 2021	1627975952	2	632	633	631
Tue Aug 03 16:32:33 2021	1627975953	0	634	634	633
Tue Aug 03 16:32:32 2021	1627975952	0	634	634	633
Tue Aug 03 16:32:35 2021	1627975955	0	634	634	634
Tue Aug 03 16:32:32 2021	1627975952	0	634	634	634
Tue Aug 03 16:32:35 2021	1627975955	0	635	635	635
Tue Aug 03 16:32:35 2021	1627975955	0	636	636	636
Tue Aug 03 16:32:32 2021	1627975952	2	634	636	634
Tue Aug 03 16:32:39 2021	1627975959	0	638	638	637
Tue Aug 03 16:32:44 2021	1627975964	0	639	639	638
Tue Aug 03 16:32:42 2021	1627975962	0	639	639	639
Tue Aug 03 16:32:32 2021	1627975952	0	640	640	640
Tue Aug 03 16:32:33 2021	1627975953	0	640	640	640
Tue Aug 03 16:32:33 2021	1627975953	0	641	641	640
Tue Aug 03 16:32:32 2021	1627975952	0	641	641	640
Tue Aug 03 16:32:32 2021	1627975952	0	641	641	640
Tue Aug 03 16:32:33 2021	1627975953	0	641	641	641
Tue Aug 03 16:32:40 2021	1627975960	0	641	642	641
Tue Aug 03 16:32:39 2021	1627975959	0	642	642	642
Tue Aug 03 16:32:46 2021	1627975966	0	644	645	644
Tue Aug 03 16:32:36 2021	1627975956	0	645	645	644
Tue Aug 03 16:32:40 2021	1627975960	0	645	645	645
Tue Aug 03 16:32:37 2021	1627975957	0	646	646	645
Tue Aug 03 16:32:35 2021	1627975955	0	646	646	645
Tue Aug 03 16:32:46 2021	1627975966	0	646	646	645
Tue Aug 03 16:32:41 2021	1627975961	0	646	646	646
Tue Aug 03 16:32:32 2021	1627975952	0	647	647	645
Tue Aug 03 16:32:47 2021	1627975967	0	647	647	646
Tue Aug 03 16:32:32 2021	1627975952	2	646	647	645
Tue Aug 03 16:32:34 2021	1627975954	0	649	649	649
Tue Aug 03 16:32:35 2021	1627975955	0	650	650	650
Tue Aug 03 16:32:32 2021	1627975952	2	649	650	648
Tue Aug 03 16:32:35 2021	1627975955	0	651	651	650
Tue Aug 03 16:32:46 2021	1627975966	0	652	652	651
Tue Aug 03 16:32:39 2021	1627975959	0	654	654	654
Tue Aug 03 16:32:42 2021	1627975962	0	654	654	654
Tue Aug 03 16:32:35 2021	1627975955	0	654	654	654
Tue Aug 03 16:32:38 2021	1627975958	0	654	655	654
Tue Aug 03 16:32:40 2021	1627975960	0	655	655	653
Tue Aug 03 16:32:39 2021	1627975959	0	655	655	654
Tue Aug 03 16:32:39 2021	1627975959	0	655	655	655
Tue Aug 03 16:32:35 2021	1627975955	0	655	655	655
Tue Aug 03 16:32:39 2021	1627975959	0	657	657	656
Tue Aug 03 16:32:33 2021	1627975953	0	657	658	656
Tue Aug 03 16:32:32 2021	1627975952	0	658	658	657
Tue Aug 03 16:32:38 2021	1627975958	0	658	658	657
Tue Aug 03 16:32:35 2021	1627975955	0	658	658	658
Tue Aug 03 16:32:35 2021	1627975955	0	658	659	658
Tue Aug 03 16:32:33 2021	1627975953	0	659	659	658
Tue Aug 03 16:32:35 2021	1627975955	0	660	660	659
Tue Aug 03 16:32:38 2021	1627975958	0	660	660	659
Tue Aug 03 16:32:39 2021	1627975959	0	660	660	659
Tue Aug 03 16:32:42 2021	1627975962	0	660	660	659
Tue Aug 03 16:32:36 2021	1627975956	0	660	660	660
Tue Aug 03 16:32:44 2021	1627975964	0	660	661	660
Tue Aug 03 16:32:33 2021	1627975953	0	661	661	658
Tue Aug 03 16:32:37 2021	1627975957	0	661	661	660
Tue Aug 03 16:32:41 2021	1627975961	0	661	661	661
Tue Aug 03 16:32:35 2021	1627975955	0	661	662	661
Tue Aug 03 16:32:38 2021	1627975958	0	662	662	661
Tue Aug 03 16:32:41 2021	1627975961	0	662	662	661
Tue Aug 03 16:32:35 2021	1627975955	0	662	662	661
Tue Aug 03 16:32:42 2021	1627975962	0	662	662	662
Tue Aug 03 16:32:48 2021	1627975968	0	662	663	662
Tue Aug 03 16:32:38 2021	1627975958	0	663	663	662
Tue Aug 03 16:32:32 2021	1627975952	2	661	663	661
Tue Aug 03 16:32:39 2021	1627975959	0	663	663	662
Tue Aug 03 16:32:46 2021	1627975966	0	663	663	662
Tue Aug 03 16:32:38 2021	1627975958	0	663	663	662
Tue Aug 03 16:32:35 2021	1627975955	0	664	664	663
Tue Aug 03 16:32:37 2021	1627975957	0	664	664	664
Tue Aug 03 16:32:36 2021	1627975956	0	664	664	664
Tue Aug 03 16:32:38 2021	1627975958	0	664	665	664
Tue Aug 03 16:32:32 2021	1627975952	2	663	665	662
Tue Aug 03 16:32:35 2021	1627975955	0	665	665	664
Tue Aug 03 16:32:32 2021	1627975952	2	663	666	662
Tue Aug 03 16:32:34 2021	1627975954	0	665	666	665
Tue Aug 03 16:32:39 2021	1627975959	0	666	666	665
Tue Aug 03 16:32:32 2021	1627975952	2	664	666	662
Tue Aug 03 16:32:32 2021	1627975952	2	664	666	663
Tue Aug 03 16:32:35 2021	1627975955	0	666	666	666
Tue Aug 03 16:32:37 2021	1627975957	0	666	666	666
Tue Aug 03 16:32:47 2021	1627975967	0	666	666	666
Tue Aug 03 16:32:32 2021	1627975952	3	664	667	663
Tue Aug 03 16:32:32 2021	1627975952	0	667	667	667
Tue Aug 03 16:32:35 2021	1627975955	0	668	668	667
Tue Aug 03 16:32:35 2021	1627975955	0	668	668	667
Tue Aug 03 16:32:47 2021	1627975967	0	668	668	667
Tue Aug 03 16:32:37 2021	1627975957	0	669	669	668
Tue Aug 03 16:32:33 2021	1627975953	0	669	669	668
Tue Aug 03 16:32:44 2021	1627975964	0	669	669	669
Tue Aug 03 16:32:32 2021	1627975952	0	669	669	669
Tue Aug 03 16:32:44 2021	1627975964	0	670	670	670
Tue Aug 03 16:32:47 2021	1627975967	0	670	671	670
Tue Aug 03 16:32:32 2021	1627975952	0	671	671	670
Tue Aug 03 16:32:36 2021	1627975956	0	671	671	670
Tue Aug 03 16:32:38 2021	1627975958	0	671	672	671
Tue Aug 03 16:32:38 2021	1627975958	0	671	672	670
Tue Aug 03 16:32:48 2021	1627975968	0	672	672	672
Tue Aug 03 16:32:37 2021	1627975957	0	672	672	672
Tue Aug 03 16:32:47 2021	1627975967	0	674	674	673
Tue Aug 03 16:32:44 2021	1627975964	0	674	675	674
Tue Aug 03 16:32:37 2021	1627975957	0	675	675	674
Tue Aug 03 16:32:44 2021	1627975964	0	676	676	675
Tue Aug 03 16:32:34 2021	1627975954	0	676	676	675
Tue Aug 03 16:32:43 2021	1627975963	0	676	676	675
Tue Aug 03 16:32:46 2021	1627975966	0	677	678	677
Tue Aug 03 16:32:32 2021	1627975952	3	675	678	675
Tue Aug 03 16:32:33 2021	1627975953	0	678	678	677
Tue Aug 03 16:32:32 2021	1627975952	2	676	679	676
Tue Aug 03 16:32:48 2021	1627975968	0	678	679	678
Tue Aug 03 16:32:35 2021	1627975955	0	679	679	679
Tue Aug 03 16:32:37 2021	1627975957	0	680	680	679
Tue Aug 03 16:32:36 2021	1627975956	0	680	680	679
Tue Aug 03 16:32:40 2021	1627975960	0	680	680	680
Tue Aug 03 16:32:32 2021	1627975952	0	680	680	680
Tue Aug 03 16:32:35 2021	1627975955	0	680	680	680
Tue Aug 03 16:32:35 2021	1627975955	0	681	681	680
Tue Aug 03 16:32:33 2021	1627975953	0	681	681	681
Tue Aug 03 16:32:37 2021	1627975957	0	681	681	681
Tue Aug 03 16:32:44 2021	1627975964	0	681	682	680
Tue Aug 03 16:32:38 2021	1627975958	0	682	682	681
Tue Aug 03 16:32:35 2021	1627975955	0	682	682	682
Tue Aug 03 16:32:36 2021	1627975956	0	682	682	682
Tue Aug 03 16:32:44 2021	1627975964	0	683	683	682
Tue Aug 03 16:32:33 2021	1627975953	0	683	683	682
Tue Aug 03 16:32:37 2021	1627975957	0	683	683	682
Tue Aug 03 16:32:38 2021	1627975958	0	683	683	683
Tue Aug 03 16:32:39 2021	1627975959	0	683	683	683
Tue Aug 03 16:32:40 2021	1627975960	0	683	683	683
Tue Aug 03 16:32:47 2021	1627975967	0	683	684	683
Tue Aug 03 16:32:34 2021	1627975954	0	684	684	683
Tue Aug 03 16:32:37 2021	1627975957	0	684	684	684
Tue Aug 03 16:32:35 2021	1627975955	0	684	684	684
Tue Aug 03 16:32:33 2021	1627975953	0	685	685	684
Tue Aug 03 16:32:32 2021	1627975952	2	683	685	683
Tue Aug 03 16:32:35 2021	1627975955	0	685	685	685
Tue Aug 03 16:32:34 2021	1627975954	0	685	686	685
Tue Aug 03 16:32:33 2021	1627975953	0	686	686	685
Tue Aug 03 16:32:34 2021	1627975954	0	686	686	685
Tue Aug 03 16:32:35 2021	1627975955	0	686	686	686
Tue Aug 03 16:32:33 2021	1627975953	0	686	687	686
Tue Aug 03 16:32:41 2021	1627975961	0	687	687	686
Tue Aug 03 16:32:36 2021	1627975956	0	687	687	686
Tue Aug 03 16:32:37 2021	1627975957	0	688	688	687
Tue Aug 03 16:32:34 2021	1627975954	0	688	688	688
Tue Aug 03 16:32:32 2021	1627975952	0	689	689	689
Tue Aug 03 16:32:37 2021	1627975957	0	689	690	689
Tue Aug 03 16:32:39 2021	1627975959	0	689	690	687
Tue Aug 03 16:32:42 2021	1627975962	0	690	690	689
Tue Aug 03 16:32:40 2021	1627975960	0	690	691	689
Tue Aug 03 16:32:48 2021	1627975968	0	690	691	690
Tue Aug 03 16:32:33 2021	1627975953	0	691	691	691
Tue Aug 03 16:32:37 2021	1627975957	0	692	692	692
Tue Aug 03 16:32:37 2021	1627975957	0	692	692	692
Tue Aug 03 16:32:40 2021	1627975960	0	692	692	692
Tue Aug 03 16:32:38 2021	1627975958	0	693	693	691
Tue Aug 03 16:32:32 2021	1627975952	2	691	693	691
Tue Aug 03 16:32:35 2021	1627975955	0	694	694	693
Tue Aug 03 16:32:33 2021	1627975953	0	694	694	693
Tue Aug 03 16:32:32 2021	1627975952	0	694	694	694
Tue Aug 03 16:32:32 2021	1627975952	1	693	695	693
Tue Aug 03 16:32:32 2021	1627975952	0	694	695	694
Tue Aug 03 16:32:47 2021	1627975967	1	694	695	693
Tue Aug 03 16:32:37 2021	1627975957	1	695	696	695
Tue Aug 03 16:32:37 2021	1627975957	0	696	696	695
Tue Aug 03 16:32:33 2021	1627975953	0	696	696	696
Tue Aug 03 16:32:32 2021	1627975952	2	695	697	695
Tue Aug 03 16:32:34 2021	1627975954	0	697	697	697
Tue Aug 03 16:32:32 2021	1627975952	0	697	697	696
Tue Aug 03 16:32:39 2021	1627975959	0	697	698	697
Tue Aug 03 16:32:44 2021	1627975964	0	698	698	696
Tue Aug 03 16:32:32 2021	1627975952	0	698	698	697
Tue Aug 03 16:32:37 2021	1627975957	0	698	698	697
Tue Aug 03 16:32:37 2021	1627975957	0	698	698	697
Tue Aug 03 16:32:32 2021	1627975952	0	698	698	697
Tue Aug 03 16:32:33 2021	1627975953	0	698	698	698
Tue Aug 03 16:32:35 2021	1627975955	0	698	698	698
Tue Aug 03 16:32:38 2021	1627975958	0	698	699	698
Tue Aug 03 16:32:34 2021	1627975954	0	699	699	698
Tue Aug 03 16:32:37 2021	1627975957	0	699	699	699
Tue Aug 03 16:32:34 2021	1627975954	0	699	699	699
Tue Aug 03 16:32:37 2021	1627975957	0	699	699	699
Tue Aug 03 16:32:35 2021	1627975955	0	700	700	700
Tue Aug 03 16:32:36 2021	1627975956	0	700	700	700
Tue Aug 03 16:32:32 2021	1627975952	0	700	700	699
Tue Aug 03 16:32:32 2021	1627975952	0	700	700	700
Tue Aug 03 16:32:44 2021	1627975964	0	700	701	700
Tue Aug 03 16:32:34 2021	1627975954	0	700	701	700
Tue Aug 03 16:32:40 2021	1627975960	0	700	701	700
Tue Aug 03 16:32:33 2021	1627975953	0	700	701	700
Tue Aug 03 16:32:35 2021	1627975955	0	701	702	701
Tue Aug 03 16:32:35 2021	1627975955	0	701	702	701
Tue Aug 03 16:32:35 2021	1627975955	0	702	702	701
Tue Aug 03 16:32:32 2021	1627975952	3	699	702	699
Tue Aug 03 16:32:43 2021	1627975963	0	702	702	702
Tue Aug 03 16:32:34 2021	1627975954	0	702	702	702
Tue Aug 03 16:32:39 2021	1627975959	0	702	702	702
Tue Aug 03 16:32:38 2021	1627975958	0	702	703	702
Tue Aug 03 16:32:32 2021	1627975952	0	703	703	702
Tue Aug 03 16:32:32 2021	1627975952	3	700	703	700
Tue Aug 03 16:32:38 2021	1627975958	0	703	703	702
Tue Aug 03 16:32:34 2021	1627975954	0	703	703	703
Tue Aug 03 16:32:33 2021	1627975953	0	703	704	703
Tue Aug 03 16:32:43 2021	1627975963	0	704	704	703
Tue Aug 03 16:32:38 2021	1627975958	0	704	704	703
Tue Aug 03 16:32:37 2021	1627975957	0	704	705	704
Tue Aug 03 16:32:41 2021	1627975961	0	704	705	704
Tue Aug 03 16:32:33 2021	1627975953	0	705	705	704
Tue Aug 03 16:32:36 2021	1627975956	0	704	705	704
Tue Aug 03 16:32:35 2021	1627975955	0	705	705	704
Tue Aug 03 16:32:37 2021	1627975957	0	705	705	705
Tue Aug 03 16:32:43 2021	1627975963	0	706	706	705
Tue Aug 03 16:32:36 2021	1627975956	0	706	706	705
Tue Aug 03 16:32:41 2021	1627975961	0	706	706	705
Tue Aug 03 16:32:36 2021	1627975956	0	706	706	706
Tue Aug 03 16:32:47 2021	1627975967	0	706	706	706
Tue Aug 03 16:32:42 2021	1627975962	0	706	706	705
Tue Aug 03 16:32:34 2021	1627975954	0	706	706	706
Tue Aug 03 16:32:35 2021	1627975955	0	706	706	706
